CODGEO,P19_POP,SUPERF,P19_LOG,P19_RP,dens_pop_km2,rap_log_rp,libelle,latitude,longitude
34296,1004.0,6.28,488.807713288615,430.430738119315,159.87,0.88,Saussines,43.758954777,4.05038800559
34297,426.0,12.76,208.079231819193,176.251000526676,33.39,0.85,Sauteyrargues,43.830914793,3.91858398089
34298,5485.0,13.07,2664.0,2369.0,419.66,0.89,Sauvian,43.2910373806,3.25406479284
34299,7504.0,27.45,5003.07031642651,3597.8074924406,273.37,0.72,Sérignan,43.2733185307,3.29725083254
34300,5233.0,40.61,2660.89037901157,2173.73127063339,128.86,0.82,Servian,43.4143351267,3.30645261407
34301,43858.0,24.21,32611.3367863627,23038.5785954712,1811.57,0.71,Sète,43.3917705831,3.64705148296
34302,744.0,21.25,571.18258296046,354.44400892024,35.01,0.62,Siran,43.3302941258,2.66325916558
34303,38.0,20.2,67.3290598290598,23.3846153846154,1.88,0.35,Sorbs,43.8909610556,3.40642995016
34304,920.0,12.35,552.287622647116,388.510110013764,74.49,0.7,Soubès,43.7796056987,3.35201368511
34305,127.0,40.44,266.660752419334,67.4076923076923,3.14,0.25,Le Soulié,43.5430961388,2.68991254335
34306,174.0,11.04,152.287438386269,101.32589992473,15.76,0.67,Soumont,43.7254656283,3.34970945877
34307,2802.0,6.48,1211.0,1133.0,432.41,0.94,Sussargues,43.7090174126,3.99451003779
34308,457.0,14.62,318.0,217.0,31.26,0.68,Taussac-la-Billière,43.6330025046,3.07651674533
34309,4595.0,10.04,2002.63112522298,1914.78882034111,457.67,0.96,Teyran,43.6849602174,3.92844546049
34310,3029.0,13.65,1558.0,1322.0,221.9,0.85,Thézan-lès-Béziers,43.4132925116,3.15810877475
34311,1719.0,15.96,972.108927542394,747.435999365598,107.71,0.77,Tourbes,43.4426128717,3.37325063166
34312,1279.0,30.65,886.639154652803,602.502539680939,41.73,0.68,La Tour-sur-Orb,43.6555250797,3.15144431615
34313,676.0,3.92,383.980623755806,295.071532846715,172.45,0.77,Tressan,43.5728727057,3.48660359956
34314,576.0,6.3,246.223334862152,222.938388625592,91.43,0.91,Le Triadou,43.7367810666,3.85739515015
34315,430.0,2.82,214.387207229684,174.447921515398,152.48,0.81,Usclas-d'Hérault,43.5218019107,3.46731273264
34316,226.0,4.51,133.0,90.0,50.11,0.68,Usclas-du-Bosc,43.7281811066,3.39872803324
34317,186.0,43.05,182.465135213725,93.9789473684211,4.32,0.52,La Vacquerie-et-Saint-Martin-de-Castries,43.7940763777,3.481075382
34318,721.0,14.74,498.899432437011,290.883776859712,48.91,0.58,Vacquières,43.828951354,3.95059092593
34319,151.0,11.23,112.615277777778,69.8375,13.45,0.62,Vailhan,43.5542014743,3.29989404644
34320,2584.0,16.12,1045.42284112602,978.626197493246,160.3,0.94,Vailhauquès,43.6641779009,3.72842619012
34321,2057.0,5.2,865.229327266591,826.916910318965,395.58,0.96,Valergues,43.67240395,4.05870783975
34322,766.0,21.04,373.239186738867,317.51587846819,36.41,0.85,Valflaunès,43.8020094105,3.86188285063
34323,44.0,6.99,29.7101449275362,21.0434782608696,6.29,0.71,Valmascle,43.6001846206,3.2999967216
34324,4206.0,2.35,9264.25895885199,2380.17505662782,1789.79,0.26,Valras-Plage,43.2476112282,3.28929431362
34325,1641.0,6.61,876.752028903454,734.969564974486,248.26,0.84,Valros,43.419189427,3.36141259687
34326,91.0,10.15,50.0,36.0,8.97,0.72,Vélieux,43.3902090063,2.74495377415
34327,6423.0,8.98,3018.31208390989,2722.94024025718,715.26,0.9,Vendargues,43.6610457488,3.96283033113
34328,1122.0,16.89,547.92831449444,484.166409732535,66.43,0.88,Vendémian,43.5790567885,3.56253401848
34329,2723.0,37.8,2430.0365812971,1136.60198214098,72.04,0.47,Vendres,43.2581519414,3.22720260244
34331,95.0,18.69,122.969072164948,48.9690721649485,5.08,0.4,Verreries-de-Moussans,43.4493841395,2.67914780973
34332,5717.0,32.49,5643.51686030062,2650.46252655809,175.96,0.47,Vias,43.3131142636,3.39889710362
34333,3373.0,18.49,2428.95861551142,1630.45683773364,182.42,0.67,Vic-la-Gardiole,43.4862693496,3.80342869911
34334,269.0,28.26,328.081720586734,149.081720586734,9.52,0.45,Vieussan,43.5401854893,3.00065269263
34335,419.0,8.06,291.20109683446,194.507956040236,51.99,0.67,Villemagne-l'Argentière,43.6189067153,3.12143240976
34336,4102.0,17.31,2446.0,1930.0,236.97,0.79,Villeneuve-lès-Béziers,43.3172489997,3.28958494349
34337,10344.0,22.7,4402.0,4022.0,455.68,0.91,Villeneuve-lès-Maguelone,43.5249723481,3.85846205367
34338,69.0,3.14,61.4857142857143,35.4857142857143,21.97,0.58,Villeneuvette,43.6102089011,3.40077488317
34339,174.0,14.07,141.257395656448,80.2275449101796,12.37,0.57,Villespassans,43.3817686884,2.91141941594
34340,1467.0,5.31,619.848455828123,579.950447906408,276.27,0.94,Villetelle,43.7241089039,4.1368883121
34341,3859.0,37.12,1758.73694352791,1512.79841893774,103.96,0.86,Villeveyrac,43.5001280333,3.59372946669
34342,206.0,16.03,102.0,87.0,12.85,0.85,Viols-en-Laval,43.7448968901,3.74026730313
34343,1228.0,16.73,586.845747549209,538.021005281168,73.4,0.92,Viols-le-Fort,43.7367573026,3.69220324597
34344,8696.0,10.58,20575.0043216877,5139.1587676967,821.93,0.25,La Grande-Motte,43.5685394142,4.0758328467
35001,6834.0,29.55,3009.42705190041,2815.72925734541,231.27,0.94,Acigné,48.1464008617,-1.51879762112
35002,1759.0,25.25,745.699272371642,664.432179013301,69.66,0.89,Amanlis,47.9998215771,-1.495562097
35003,946.0,12.61,378.701314301865,342.149590163934,75.02,0.9,Andouillé-Neuville,48.2975724468,-1.5958926629
35004,4137.0,79.01,2265.08375494305,1700.88259307672,52.36,0.75,Val-Couesnon,48.4623399244,-1.47875897631
35004,4137.0,79.01,2265.08375494305,1700.88259307672,52.36,0.75,Antrain,48.4623399244,-1.47875897631
35005,313.0,4.62,122.333806720496,110.333806720496,67.75,0.9,Arbrissel,47.9272051902,-1.29532585223
35006,4502.0,41.46,1964.68127339144,1816.27921683617,108.59,0.92,Argentré-du-Plessis,48.0483656903,-1.13833015473
35007,485.0,2.2,175.429724370154,160.169608763217,220.45,0.91,Aubigné,48.2991937889,-1.63035557088
35008,674.0,11.06,247.880013023989,231.944270052101,60.94,0.94,Availles-sur-Seiche,47.9580414935,-1.1853971789
35009,1703.0,23.11,832.761344329247,696.500783894283,73.69,0.84,Baguer-Morvan,48.5049240687,-1.77192284883
35010,1738.0,15.63,742.335129902823,632.973750592479,111.2,0.85,Baguer-Pican,48.5500094703,-1.69120416285
35012,7314.0,64.77,3415.22808815576,3010.89560329455,112.92,0.88,Bain-de-Bretagne,47.8302948158,-1.67649507218
35013,3503.0,44.63,1803.0,1523.0,78.49,0.84,Bains-sur-Oust,47.7118573151,-2.0751766873
35014,2455.0,35.18,1023.38615361014,934.875224648396,69.78,0.91,Bais,48.0108227925,-1.30560487998
35015,2218.0,36.66,942.342618920071,858.163514442459,60.5,0.91,Balazé,48.1777363541,-1.18302870433
35016,2188.0,25.02,932.785142398983,850.080523709402,87.45,0.91,Baulon,47.9948578338,-1.92813623016
35017,673.0,9.63,294.672458064682,261.561719809648,69.89,0.89,La Baussaine,48.3125973519,-1.89690518191
35018,1069.0,24.6,532.194700447985,454.194700447985,43.46,0.85,La Bazouge-du-Désert,48.4439442954,-1.10950795869
35019,1856.0,58.18,1059.0,795.0,31.9,0.75,Bazouges-la-Pérouse,48.4405619878,-1.56381100666
35021,1357.0,8.17,584.181296321332,554.073188213224,166.1,0.95,Beaucé,48.3472640722,-1.15617278837
35022,688.0,0.57,386.513754822221,314.368750401355,1207.02,0.81,Bécherel,48.2965087434,-1.9428236566
35023,4417.0,38.95,1934.0,1787.0,113.4,0.92,Bédée,48.1867854557,-1.94992897957
35024,12265.0,26.73,5457.12799136449,5173.81646657623,458.85,0.95,Betton,48.1812360423,-1.64589552684
35025,1054.0,16.96,458.141474602962,419.223753083975,62.15,0.92,Billé,48.2936717926,-1.25154460555
35026,102.0,3.33,53.0,46.0,30.63,0.87,Bléruais,48.116030785,-2.11549706882
35027,1707.0,19.95,726.0,682.0,85.56,0.94,Boisgervilly,48.1663042024,-2.08373655963
35028,722.0,12.8,307.895520528256,278.229946757764,56.41,0.9,Boistrudan,47.9757827279,-1.39686798859
35029,1539.0,23.77,838.938014836221,657.55439056357,64.75,0.78,Bonnemain,48.4711533763,-1.7614236564
35030,676.0,10.21,312.30370978033,264.521739130435,66.21,0.85,La Bosse-de-Bretagne,47.8682982413,-1.58824965901
35031,4526.0,49.68,1890.0,1719.0,91.1,0.91,La Bouëxière,48.1743733249,-1.43646357128
35032,4515.0,14.2,1801.02758229512,1716.93976028107,317.96,0.95,Bourgbarré,47.988587599,-1.62222742311
35033,3295.0,23.41,1398.18919820943,1249.49944139293,140.75,0.89,Bourg-des-Comptes,47.921351774,-1.72230702011
35034,1200.0,21.93,684.03434173213,508.565261792462,54.72,0.74,La Boussac,48.5167692001,-1.64943236951
35035,598.0,14.6,261.840429830531,224.704400418766,40.96,0.86,Bovel,47.9563331223,-1.95993951204
35037,6404.0,33.82,2740.14839622287,2545.82497483871,189.36,0.93,Bréal-sous-Montfort,48.044637167,-1.86571618785
35038,633.0,5.75,290.990445547172,267.963258785943,110.09,0.92,Bréal-sous-Vitré,48.0921515475,-1.06109442521
35039,2059.0,7.16,799.0,770.0,287.57,0.96,Brécé,48.1107701278,-1.48991638652
35040,3655.0,14.7,1595.0,1523.0,248.64,0.95,Breteil,48.1381002626,-1.91036057871
35041,1006.0,13.56,396.0,378.0,74.19,0.95,Brie,47.9511752369,-1.55057030783
35042,670.0,11.4,305.136702338797,264.001833917744,58.77,0.87,Brielles,48.0111591648,-1.09792357132
35044,381.0,12.76,194.218923657045,154.029403032742,29.86,0.79,Broualan,48.4755754459,-1.66143618132
35045,866.0,21.23,501.381347678705,372.887712627786,40.79,0.74,Bruc-sur-Aff,47.8141653768,-2.00570754872
35046,540.0,11.96,286.355992509363,228.539325842697,45.15,0.8,Les Brulais,47.8907025068,-2.05725373415
35047,18905.0,29.95,9565.55154182979,8774.95990676766,631.22,0.92,Bruz,48.0261755313,-1.74817480915
35049,5226.0,12.61,4688.21220350375,2550.9565698751,414.43,0.54,Cancale,48.6835209896,-1.8650827351
35050,593.0,7.39,253.148528612041,216.857030636332,80.24,0.86,Cardroc,48.2846714834,-1.89382613494
35051,17082.0,32.14,9137.30598478573,8538.63933762768,531.49,0.93,Cesson-Sévigné,48.1202268032,-1.59714447272
35052,514.0,9.83,213.973074870092,202.658789155807,52.29,0.95,Champeaux,48.1387131553,-1.30145243997
35054,1815.0,17.53,725.038350795198,659.129259886107,103.54,0.91,Chanteloup,47.9537247439,-1.62469972831
35055,10278.0,11.98,5162.93467917431,4820.7446413206,857.93,0.93,Chantepie,48.0817134724,-1.6038253094
35056,814.0,6.36,355.597669246887,310.8287229745,127.99,0.87,La Chapelle-aux-Filtzméens,48.3817396388,-1.8184050063
35057,1496.0,20.66,669.228664010765,584.105335630378,72.41,0.87,La Chapelle-Bouëxic,47.9365752557,-1.92323342783
35058,1295.0,14.76,518.769876264683,461.431230846356,87.74,0.89,La Chapelle-Chaussée,48.2664350425,-1.86414756163
35059,4682.0,8.71,2026.2888424122,1915.17136152154,537.54,0.95,La Chapelle-des-Fougeretz,48.1768937301,-1.74067185823
35060,1011.0,10.46,379.931812156669,351.784054900733,96.65,0.93,La Chapelle du Lou du Lac,48.2222623755,-1.99322262284
35060,1011.0,10.46,379.931812156669,351.784054900733,96.65,0.93,La Chapelle-du-Lou,48.2222623755,-1.99322262284
35061,711.0,11.98,291.975227690175,263.68049084807,59.35,0.9,La Chapelle-Erbrée,48.1402551265,-1.08972100382
35062,1475.0,26.96,647.317527547677,605.495982018168,54.71,0.94,La Chapelle-Janson,48.3352768083,-1.08530349718
35063,452.0,9.77,194.047636920967,180.919558103233,46.26,0.93,La Chapelle-Saint-Aubert,48.3100106351,-1.3143625945
35064,984.0,17.65,729.970388877902,456.523234406357,55.75,0.63,La Chapelle-de-Brain,47.6972959919,-1.93416464602
35065,2219.0,7.64,964.873046422971,915.683600713024,290.45,0.95,La Chapelle-Thouarault,48.1252826202,-1.8581233152
35066,8157.0,9.95,4226.03955200871,3942.11794495335,819.8,0.93,Chartres-de-Bretagne,48.0451561683,-1.70650297343
35067,1598.0,9.47,605.693058461606,576.183046683043,168.74,0.95,Chasné-sur-Illet,48.2351678517,-1.57162603055
35068,7336.0,28.6,3131.0047879298,2917.95744329619,256.5,0.93,Châteaubourg,48.120001247,-1.40402096437
35069,10283.0,23.52,4273.0,4003.0,437.2,0.94,Châteaugiron,48.0441575779,-1.50016256863
35070,1710.0,1.38,804.641906044179,733.359449903828,1239.13,0.91,Châteauneuf-d'Ille-et-Vilaine,48.5578928672,-1.92925036505
35071,436.0,13.43,219.37449860685,176.162960145312,32.46,0.8,Le Châtellier,48.4263874529,-1.24618917742
35072,1675.0,32.03,795.909479479296,690.505467864376,52.29,0.87,Châtillon-en-Vendelais,48.2287242632,-1.16547272515
35075,808.0,17.71,412.0,331.0,45.62,0.8,Chauvigné,48.3766708439,-1.45244219408
35076,4268.0,12.44,1934.33724512499,1769.58363902204,343.09,0.91,Chavagne,48.0561574005,-1.78649242036
35077,347.0,11.25,168.83514513313,131.83514513313,30.84,0.78,Chelun,47.8550873481,-1.24349817887
35078,1092.0,12.69,865.425915912829,517.245301762471,86.05,0.6,Cherrueix,48.5953506837,-1.7146028897
35079,2325.0,10.33,951.950629604614,910.254777070052,225.07,0.96,Chevaigné,48.2251828699,-1.63670416498
35080,2410.0,8.32,933.892766450489,868.22294022616,289.66,0.93,Cintré,48.108708615,-1.88667263001
35081,908.0,4.28,361.060505614604,330.272527472527,212.15,0.91,Clayes,48.1786926288,-1.8539725616
35082,1465.0,23.24,624.859847710262,554.408234807036,63.04,0.89,Coësmes,47.8725233348,-1.41640449384
35084,695.0,17.23,351.879421372422,287.076704402256,40.34,0.82,Comblessac,47.872461539,-2.08792248915
35085,5963.0,63.55,3025.1086099505,2640.77520610137,93.83,0.87,Combourg,48.4083560805,-1.74519435019
35086,611.0,9.25,266.010395005912,226.010395005912,66.05,0.85,Combourtillé,48.2659507718,-1.26462449893
35087,964.0,12.47,394.0,363.0,77.31,0.92,Cornillé,48.0822592123,-1.31389594614
35088,3434.0,22.56,1429.00183866261,1333.7997461516,152.22,0.93,Corps-Nuds,47.9823871404,-1.57026704551
35089,455.0,11.72,225.836944590627,194.836944590627,38.82,0.86,La Couyère,47.8939265628,-1.50149818667
35090,2862.0,8.31,1064.73066776979,1023.862846955,344.4,0.96,Crevin,47.9303708982,-1.65657334896
35091,597.0,6.25,236.519321222074,217.466066784204,95.52,0.92,Le Crouais,48.2095149128,-2.15053922323
35092,834.0,23.54,430.760663650075,352.846153846154,35.43,0.82,Cuguen,48.4408107773,-1.65625423904
35093,10181.0,7.84,11752.9176091382,5877.26404126944,1298.6,0.5,Dinard,48.6241805945,-2.0619828606
35094,1638.0,52.89,833.224351913426,676.457767146842,30.97,0.81,Dingé,48.3468879458,-1.71071061366
35095,5738.0,15.53,3137.33815231535,2780.6432797139,369.48,0.89,Dol-de-Bretagne,48.5364110141,-1.74135530934
35096,2383.0,29.0,1037.49718060633,973.074731626741,82.17,0.94,Domagné,48.0678122281,-1.40586957147
35097,2020.0,33.54,802.306899587582,740.02302861984,60.23,0.92,Domalain,47.9990883279,-1.23942096028
35098,1396.0,32.45,632.0,552.0,43.02,0.87,La Dominelais,47.7633908593,-1.67305925291
35099,3680.0,18.54,1480.26310243623,1388.39958898916,198.49,0.94,Domloup,48.0670688041,-1.54288380182
35101,1195.0,13.8,506.784712707124,446.655005594154,86.59,0.88,Dourdain,48.1930816063,-1.37940357602
35102,510.0,11.63,239.363323884256,201.980198019802,43.85,0.84,Drouges,47.9018762772,-1.26101928892
35103,420.0,16.5,213.728971962617,171.728971962617,25.45,0.8,Eancé,47.8237855193,-1.25227628941
35104,1417.0,23.77,723.0,613.0,59.61,0.85,Epiniac,48.4994671999,-1.70334615041
35105,1697.0,35.52,710.161176669644,667.744995683492,47.78,0.94,Erbrée,48.1094104255,-1.11698541654
35106,1514.0,39.21,775.278671481693,607.643426679871,38.61,0.78,Ercé-en-Lamée,47.818356677,-1.58275557873
35107,1949.0,15.78,795.362908272575,727.99684296086,123.51,0.92,Ercé-près-Liffré,48.2542003303,-1.51716704496
35108,1061.0,23.19,442.0,409.0,45.75,0.93,Essé,47.9478571796,-1.43042922929
35109,2585.0,27.17,1010.7090892454,950.484890920403,95.14,0.94,Étrelles,48.0697223278,-1.21606173712
35110,1014.0,20.35,451.926447755606,393.414306475253,49.83,0.87,Feins,48.328121746,-1.62597037804
35111,710.0,16.92,375.382062642624,296.980609418283,41.96,0.79,Le Ferré,48.4864153557,-1.29478720847
35112,939.0,18.17,422.815546124564,390.815546124564,51.68,0.92,Fleurigné,48.3618873947,-1.11104186777
35114,261.0,6.04,145.077080596094,114.077080596094,43.21,0.79,Forges-la-Forêt,47.8618191863,-1.29350551765
35115,20595.0,10.46,12006.8822155455,10740.1698594455,1968.93,0.89,Fougères,48.3524697115,-1.19431177241
35116,2571.0,14.43,1206.11566980338,1039.24704547217,178.17,0.86,La Fresnais,48.5874275973,-1.83530541671
35117,1619.0,52.1,899.98024338343,684.738398614025,31.07,0.76,Gaël,48.1184219135,-2.22847304876
35118,1525.0,24.96,630.249075053422,563.874301821191,61.1,0.89,Gahard,48.2882041864,-1.52746285795
35119,946.0,18.5,392.0,349.0,51.14,0.89,Gennes-sur-Seiche,47.9983537714,-1.13315830309
35120,5521.0,27.54,2380.0,2225.0,200.47,0.93,Gévezé,48.2133254705,-1.79930703575
35121,2000.0,18.14,836.968736482606,758.315626434759,110.25,0.91,Gosné,48.2503523895,-1.45860853595
35122,1943.0,8.74,862.488036268014,764.17528988168,222.31,0.89,La Gouesnière,48.6030701902,-1.88737306807
35123,4321.0,39.73,1867.8850891474,1700.25591799562,108.76,0.91,Goven,48.0094372843,-1.83854162867
35124,2455.0,55.42,1218.825025001,1006.04816549687,44.3,0.83,Grand-Fougeray,47.7344338208,-1.72820099024
35125,4249.0,11.53,2304.45058943477,1957.1792537917,368.52,0.85,La Guerche-de-Bretagne,47.9442619164,-1.24421600669
35126,8674.0,42.99,3936.39412654592,3543.52637424548,201.77,0.9,Guichen,47.9653877316,-1.79026270939
35127,3986.0,53.05,1759.1535812446,1563.87725503716,75.14,0.89,Guignen,47.9235807621,-1.8619758657
35128,1701.0,25.11,778.503367801885,665.627990494284,67.74,0.86,Guipel,48.2923904516,-1.72349623823
35130,2247.0,14.52,1040.71135492943,909.792019925304,154.75,0.87,Hédé-Bazouges,48.3018808207,-1.77748405021
35131,4629.0,6.83,2105.0,2007.0,677.75,0.95,L'Hermitage,48.1221023417,-1.8166504183
35132,1389.0,9.85,822.610349124799,614.816816786489,141.02,0.75,Hirel,48.5948348848,-1.80915236052
35133,4553.0,73.66,1995.67024111708,1748.4272232292,61.81,0.88,Iffendic,48.1137342706,-2.02411746064
35134,273.0,4.52,122.964276271364,105.964276271364,60.4,0.86,Les Iffs,48.2937886247,-1.86720916772
35135,2263.0,23.54,944.903063063063,874.0,96.13,0.92,Irodouër,48.246152189,-1.95021443067
35136,8470.0,41.26,3836.21004082549,3496.05375829255,205.28,0.91,Janzé,47.9428950804,-1.50038718382
35137,2105.0,18.45,870.177497478733,823.037001610964,114.09,0.95,Javené,48.3167949383,-1.2059813978
35138,1173.0,14.83,458.99828531624,433.722954919765,79.1,0.94,Laignelet,48.379896716,-1.152249408
35139,5116.0,32.04,2226.67066998127,2074.34870205351,159.68,0.93,Laillé,47.9672360017,-1.71452676529
35140,561.0,15.47,285.327760047251,229.750836970328,36.26,0.81,Lalleu,47.8562627684,-1.52230618592
35141,693.0,5.01,249.110459029485,236.110459029485,138.32,0.95,Landavran,48.1608061542,-1.28487259488
35142,1183.0,27.31,577.11882933332,507.879867757903,43.32,0.88,Landéan,48.4131956969,-1.14760395074
35143,929.0,14.32,404.061827496628,350.579962211654,64.87,0.87,Landujan,48.2476416223,-2.00848370543
35144,1031.0,7.8,422.993254514576,397.517064038386,132.18,0.94,Langan,48.2363756072,-1.84565830249
35145,1385.0,36.54,964.932785485882,676.231031099917,37.9,0.7,Langon,47.733471612,-1.87194975237
35146,606.0,6.99,250.167025894699,226.167025894699,86.7,0.9,Langouet,48.2549305209,-1.80881548185
35148,157.0,3.98,68.8092105263158,56.8092105263158,39.45,0.83,Lanrigan,48.3912514208,-1.69125449269
35149,1757.0,9.76,693.0,627.0,180.02,0.9,Lassy,47.9717256935,-1.86370504959
35150,3260.0,11.07,1473.92437988311,1405.8066483684,294.49,0.95,Lécousse,48.3600018318,-1.22059471096
35151,777.0,16.72,398.737901693374,343.93193154412,46.47,0.86,Lieuron,47.851789688,-1.92917231951
35152,7949.0,66.86,3488.46885728023,3243.00574165986,118.89,0.93,Liffré,48.204097581,-1.51420907793
35153,367.0,3.74,171.0,144.0,98.13,0.84,Lillemer,48.5707435004,-1.85549449087
35154,1718.0,26.37,721.0,638.0,65.15,0.88,Livré-sur-Changeon,48.2273048831,-1.34883997825
35155,648.0,5.11,335.199957242476,291.153974390777,126.81,0.87,Lohéac,47.8732108316,-1.888495597
35156,612.0,7.52,257.007230538101,223.007230538101,81.38,0.87,Longaulnay,48.3091791163,-1.94199814381
35157,643.0,11.56,299.579226575448,253.728577224799,55.62,0.85,Le Loroux,48.3948985787,-1.0831112937
35159,326.0,7.22,159.694172423258,129.920839089925,45.15,0.81,Lourmais,48.4413517825,-1.73312494265
35160,247.0,7.21,160.0,112.0,34.26,0.7,Loutehel,47.9372074975,-2.08044398757
35161,1912.0,15.37,791.055467979491,738.599898517664,124.4,0.93,Louvigné-de-Bais,48.0522095083,-1.33866165819
35162,3340.0,41.66,1833.77986421208,1543.62976069241,80.17,0.84,Louvigné-du-Désert,48.4868885908,-1.12369660788
35163,1823.0,38.83,877.046905815301,777.754910324884,46.95,0.89,Luitré-Dompierre,48.293087363,-1.12955612436
35163,1823.0,38.83,877.046905815301,777.754910324884,46.95,0.89,Luitré,48.293087363,-1.12955612436
35164,743.0,22.41,383.099310823901,317.099310823901,33.15,0.83,Marcillé-Raoul,48.3743980511,-1.6139420088
35165,951.0,20.3,445.820148889073,371.655338198651,46.85,0.83,Marcillé-Robert,47.9584716788,-1.35356162459
35166,1027.0,10.62,390.13023739714,374.170949865334,96.7,0.96,Marpiré,48.1468901572,-1.35260722059
35167,2583.0,74.1,1385.0,1126.0,34.86,0.81,Martigné-Ferchaud,47.8281952315,-1.32808258577
35168,3954.0,77.86,2086.08045086908,1692.08045086908,50.78,0.81,Val d'Anast,47.8971012974,-1.99867854689
35168,3954.0,77.86,2086.08045086908,1692.08045086908,50.78,0.81,Maure-de-Bretagne,47.8971012974,-1.99867854689
35169,1470.0,39.72,693.032739943563,585.26516462075,37.01,0.84,Maxent,47.9788328525,-2.01519596065
35170,607.0,15.63,285.443750375037,241.397689768977,38.84,0.85,Mecé,48.2407410676,-1.28545546756
35171,1819.0,35.02,889.330289315129,739.160033573151,51.94,0.83,Médréac,48.2612561283,-2.06133339808
35172,1918.0,32.21,924.911486126919,757.656939745674,59.55,0.82,Meillac,48.4207786657,-1.82223857468
35173,6958.0,32.39,2958.43948946883,2782.46219838366,214.82,0.94,Melesse,48.2193069814,-1.68950220558
35174,649.0,15.5,363.0,280.0,41.87,0.77,Mellé,48.4848259494,-1.19126091075
35175,1012.0,17.37,518.0,440.0,58.26,0.85,Mernel,47.8982561483,-1.95140326249
35176,7107.0,91.99,3761.0,3066.0,77.26,0.82,Guipry-Messac,47.8050001887,-1.79981410683
35176,7107.0,91.99,3761.0,3066.0,77.26,0.82,Messac,47.8050001887,-1.79981410683
35177,4971.0,16.23,2089.0,2015.0,306.28,0.96,La Mézière,48.2130666672,-1.75057215298
35178,1799.0,24.74,731.920989118967,655.176483624461,72.72,0.9,Mézières-sur-Couesnon,48.2971797234,-1.43837213468
35179,4148.0,31.03,1994.77859995297,1744.16725393465,133.68,0.87,Miniac-Morvan,48.5246933441,-1.89543357334
35180,792.0,13.55,331.045148233455,299.76161164809,58.45,0.91,Miniac-sous-Bécherel,48.2810885875,-1.92727123797
35181,1483.0,3.91,903.0,620.0,379.28,0.69,Le Minihic-sur-Rance,48.5755697077,-2.01309736708
35183,820.0,5.02,329.0,318.0,163.35,0.97,Mondevert,48.0841466424,-1.09097545112
35184,6086.0,45.42,2746.25359445302,2543.07348494628,133.99,0.93,Montauban-de-Bretagne,48.2028996948,-2.06476180878
35185,266.0,6.9,123.610486891386,103.610486891386,38.55,0.84,Montautour,48.2045052863,-1.12123859813
35186,1085.0,26.44,617.003082418051,467.315786001112,41.04,0.76,Mont-Dol,48.5706528755,-1.75854747175
35187,1332.0,16.94,580.919558435722,520.218890554726,78.63,0.9,Monterfil,48.059933472,-1.99008537755
35188,6726.0,14.02,3106.77116359291,2829.27764027685,479.74,0.91,Montfort-sur-Meu,48.1261000349,-1.9630334162
35189,3515.0,4.67,1667.0,1580.0,752.68,0.95,Montgermont,48.1538376773,-1.71729477816
35190,250.0,8.2,170.0,111.0,30.49,0.65,Monthault,48.5121983633,-1.17562696085
35191,2319.0,40.71,1187.88129653963,1001.5479632063,56.96,0.84,Les Portes du Coglais,48.4485377499,-1.30298513536
35191,2319.0,40.71,1187.88129653963,1001.5479632063,56.96,0.84,Montours,48.4485377499,-1.30298513536
35192,232.0,9.42,114.0,96.0,24.63,0.84,Montreuil-des-Landes,48.2507630076,-1.22879248978
35193,1972.0,9.14,783.226048398723,723.941136499926,215.75,0.92,Montreuil-le-Gast,48.2442583442,-1.72080742537
35194,1006.0,15.49,418.215154585399,398.988857163357,64.95,0.95,Montreuil-sous-Pérouse,48.1510951344,-1.24238323574
35195,2390.0,15.15,1071.40280163564,942.45954659826,157.76,0.88,Montreuil-sur-Ille,48.3053148028,-1.6686934187
35196,7338.0,29.76,3640.04351135677,3340.45876684487,246.57,0.92,Mordelles,48.0857602983,-1.84210731238
35197,1718.0,8.39,635.158964742859,588.500976760826,204.77,0.93,Mouazé,48.2185090762,-1.60820353926
35198,713.0,15.21,313.0,277.0,46.88,0.88,Moulins,48.0087571587,-1.36287785518
35199,343.0,3.37,131.338316347703,119.153700963087,101.78,0.91,Moussé,47.9176957127,-1.27923276368
35200,919.0,17.64,356.086990468483,330.086990468483,52.1,0.93,Moutiers,47.9759859892,-1.2051682133
35201,885.0,28.9,468.135439077047,370.923185247725,30.62,0.79,Muel,48.119750069,-2.16170563295
35202,1022.0,23.18,482.581362589418,402.593161224891,44.09,0.83,La Noë-Blanche,47.795066917,-1.7451274838
35203,353.0,2.77,122.041306204146,115.041306204146,127.44,0.94,La Nouaye,48.1662174034,-1.97457609624
35204,3281.0,18.93,1391.71413798086,1317.37789527424,173.32,0.95,Nouvoitou,48.0299058856,-1.55180159639
35205,380.0,14.83,237.20341277412,175.947110253112,25.62,0.74,Noyal-sous-Bazouges,48.4173130249,-1.62400476475
35206,7003.0,26.51,3289.83800319033,3073.5810931362,264.16,0.93,Noyal-Châtillon-sur-Seiche,48.0524815273,-1.6633106381
35207,6133.0,30.73,2770.0,2629.0,199.58,0.95,Noyal-sur-Vilaine,48.0914044616,-1.50548866524
35208,5152.0,16.33,2283.19215493615,2048.11498018671,315.49,0.9,Orgères,47.9853322097,-1.66640026267
35210,11860.0,34.94,5144.00812021254,4935.97086378444,339.44,0.96,Pacé,48.152548244,-1.77716643787
35211,1772.0,110.28,993.664366718593,727.470025733023,16.07,0.73,Paimpont,48.030192406,-2.17342058709
